recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.9067796610169492,0.823076923076923,130,118,107,23,11,0.9618054628372192,0.0270564444363117,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,0.7,0.7,1,0.7,4
0.9745762711864406,0.558252427184466,206,118,115,91,3,0.955376923084259,0.0357644036412239,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,0.7,0.7,2,0.7,1
0.940677966101695,0.7025316455696202,158,118,111,47,7,0.9582535624504088,0.0339031144976615,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,0.7,0.7,2,0.7,2
0.9152542372881356,0.8,135,118,108,27,10,0.9621294736862184,0.0267278552055358,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,0.7,0.7,2,0.7,4
0.8305084745762712,0.98,100,118,98,2,20,0.9640827775001526,0.0241847299039363,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,0,0.7,1
0.8305084745762712,0.98,100,118,98,2,20,0.9640827775001526,0.0241847299039363,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,0,0.7,2
0.8305084745762712,0.98,100,118,98,2,20,0.9640827775001526,0.0241847299039363,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,0,0.7,4
0.9491525423728814,0.8296296296296296,135,118,112,23,6,0.960635542869568,0.0275848768651485,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,1,0.7,1
0.9067796610169492,0.9145299145299144,117,118,107,10,11,0.9608122706413268,0.0297915413975715,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,1,0.7,2
0.8559322033898306,0.9351851851851852,108,118,101,7,17,0.9636176824569702,0.0248677656054496,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,1,0.7,4
0.940677966101695,0.7302631578947368,152,118,111,41,7,0.9609468579292296,0.0261922758072614,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,2,0.7,1
0.9067796610169492,0.8842975206611571,121,118,107,14,11,0.9604814648628236,0.0298123713582754,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,2,0.7,2
0.8559322033898306,0.9181818181818182,110,118,101,9,17,0.9634520411491394,0.0249033458530902,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.0,0.7,2,0.7,4
0.6779661016949152,1.0,80,118,80,0,38,0.9681779742240906,0.0166004449129104,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,0,0.7,1
0.6779661016949152,1.0,80,118,80,0,38,0.9681779742240906,0.0166004449129104,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,0,0.7,2
0.6779661016949152,1.0,80,118,80,0,38,0.9681779742240906,0.0166004449129104,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,0,0.7,4
