points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor,recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,f_beta
32,128,0.8,0.98,1.0,0.7,1,0.7,1,0.9402516726982307,0.8179657327551334,125.4,109.6,103.1,22.3,6.5,0.9590536475181579,0.0255133299157023,0.9116705913839587
32,128,0.8,0.98,1.0,0.7,1,0.7,2,0.9044517501345766,0.8797165678122953,111.9,109.6,99.0,12.9,10.6,0.9616146922111511,0.02208376238122577,0.8985598851957484
32,128,0.8,0.98,1.0,0.7,1,0.7,4,0.8452643781581386,0.9063765690074013,101.1,109.6,92.0,9.1,17.6,0.9655475437641143,0.02009842554107304,0.8559190227003104
32,128,0.8,0.98,1.0,0.7,2,0.7,1,0.9402970722139694,0.7291647405241118,140.6,109.6,103.1,37.5,6.5,0.9578911662101746,0.02761597391217943,0.8872534634939552
32,128,0.8,0.98,1.0,0.7,2,0.7,2,0.9076523746466764,0.851636691577783,116.0,109.6,99.3,16.7,10.3,0.9604370355606079,0.02351990323513741,0.8946609100475376
32,128,0.8,0.98,1.0,0.7,2,0.7,4,0.8522711515761184,0.8994530578294905,102.8,109.6,92.9,9.9,16.7,0.965180367231369,0.02047907132655378,0.8605152522851094
32,128,0.8,0.98,1.3,0.7,0,0.7,1,0.6434005404612866,0.9589546837630539,71.8,109.6,69.0,2.8,40.6,0.9717152655124665,0.01409480506554241,0.6864511003376942
32,128,0.8,0.98,1.3,0.7,0,0.7,2,0.6434005404612866,0.9589546837630539,71.8,109.6,69.0,2.8,40.6,0.9717152655124665,0.01409480506554241,0.6864511003376942
32,128,0.8,0.98,1.3,0.7,0,0.7,4,0.6434005404612866,0.9589546837630539,71.8,109.6,69.0,2.8,40.6,0.9717152655124665,0.01409480506554241,0.6864511003376942
32,128,0.8,0.98,1.3,0.7,1,0.7,1,0.8236507024250395,0.8885993667173642,101.2,109.6,90.3,10.9,19.3,0.9624684035778046,0.02158309919759626,0.8354505949322437
32,128,0.8,0.98,1.3,0.7,1,0.7,2,0.7860410984850651,0.9266265441191323,92.3,109.6,85.9,6.4,23.7,0.9645590901374816,0.01933877533301706,0.810147022026768
32,128,0.8,0.98,1.3,0.7,1,0.7,4,0.6963296757707648,0.9423058975146101,79.8,109.6,75.4,4.4,34.2,0.9684711158275604,0.01626630621030921,0.7332948607448148
32,128,0.8,0.98,1.3,0.7,2,0.7,1,0.8282104668556013,0.8266528053321981,109.2,109.6,90.8,18.4,18.8,0.961198490858078,0.023677997104823538,0.8270582187759011
32,128,0.8,0.98,1.3,0.7,2,0.7,2,0.7905936196880448,0.9144615771890224,94.0,109.6,86.4,7.6,23.2,0.9637350738048553,0.0198245617561042,0.8120533443355443
32,128,0.8,0.98,1.3,0.7,2,0.7,4,0.7002480873977106,0.938826609198073,80.6,109.6,75.9,4.7,33.7,0.968303519487381,0.016281419526785558,0.7363354768321917
32,128,0.88,0.92,0.7,0.7,0,0.7,1,0.9101610239385739,0.6108256055706861,162.1,109.6,99.2,62.9,10.4,0.9660181105136871,0.02170252297073599,0.8269362632622826
32,128,0.88,0.92,0.7,0.7,0,0.7,2,0.9101610239385739,0.6108256055706861,162.1,109.6,99.2,62.9,10.4,0.9660181105136871,0.02170252297073599,0.8269362632622826
32,128,0.88,0.92,0.7,0.7,0,0.7,4,0.9101610239385739,0.6108256055706861,162.1,109.6,99.2,62.9,10.4,0.9660181105136871,0.02170252297073599,0.8269362632622826
32,128,0.88,0.92,0.7,0.7,1,0.7,1,0.9698559622659895,0.46900150549773906,226.8,109.6,106.5,120.3,3.1,0.9571302592754364,0.02823850326240059,0.7968911940568468
32,128,0.88,0.92,0.7,0.7,1,0.7,2,0.9572346401077368,0.5283510204841965,197.7,109.6,105.0,92.7,4.6,0.9579943895339966,0.0274821171537041,0.8215829280166969
32,128,0.88,0.92,0.7,0.7,1,0.7,4,0.9255848032264341,0.5689694654976403,177.4,109.6,101.1,76.3,8.5,0.962220448255539,0.0246549984440207,0.8203127663814371
32,128,0.88,0.92,0.7,0.7,2,0.7,1,0.9606943538449582,0.406194816182066,260.2,109.6,105.4,154.8,4.2,0.9560396432876587,0.02939992025494569,0.7515293015562589
32,128,0.88,0.92,0.7,0.7,2,0.7,2,0.9540791338760493,0.48800283627632635,213.7,109.6,104.6,109.1,5.0,0.9568856298923493,0.02870640438050026,0.7986948656195897
32,128,0.88,0.92,0.7,0.7,2,0.7,4,0.9314495205173128,0.5619552034282475,181.0,109.6,101.8,79.2,7.8,0.9615450739860535,0.024964138865470838,0.8211471060020683
32,128,0.88,0.92,1.0,0.7,0,0.7,1,0.9101610239385739,0.6471328227951331,152.7,109.6,99.2,53.5,10.4,0.9660181105136871,0.02170252297073599,0.8398044245643076
32,128,0.88,0.92,1.0,0.7,0,0.7,2,0.9101610239385739,0.6471328227951331,152.7,109.6,99.2,53.5,10.4,0.9660181105136871,0.02170252297073599,0.8398044245643076
32,128,0.88,0.92,1.0,0.7,0,0.7,4,0.9101610239385739,0.6471328227951331,152.7,109.6,99.2,53.5,10.4,0.9660181105136871,0.02170252297073599,0.8398044245643076
32,128,0.88,0.92,1.0,0.7,1,0.7,1,0.9698559622659895,0.4919480024846277,216.1,109.6,106.5,109.6,3.1,0.9571302592754364,0.02823850326240059,0.8094392113301213
32,128,0.88,0.92,1.0,0.7,1,0.7,2,0.9572346401077368,0.5556766315160321,188.0,109.6,105.0,83.0,4.6,0.9581025898456573,0.02739043030887835,0.8341110326930012
32,128,0.88,0.92,1.0,0.7,1,0.7,4,0.9255848032264341,0.5993327199699562,168.2,109.6,101.1,67.1,8.5,0.9622526526451111,0.02452750671654935,0.8324885962793893
32,128,0.88,0.92,1.0,0.7,2,0.7,1,0.9623614836032243,0.42683373499258553,248.0,109.6,105.6,142.4,4.0,0.9560807824134827,0.0293717879801988,0.7658465532281823
32,128,0.88,0.92,1.0,0.7,2,0.7,2,0.9540791338760493,0.5121166112390643,203.7,109.6,104.6,99.1,5.0,0.9569938063621521,0.02859180327504867,0.8110398242559376
32,128,0.88,0.92,1.0,0.7,2,0.7,4,0.9314495205173128,0.5915243215231963,171.7,109.6,101.8,69.9,7.8,0.9615772783756256,0.02483719810843463,0.8334333067237077
32,128,0.88,0.92,1.3,0.7,0,0.7,1,0.9101610239385739,0.6967559165368497,141.7,109.6,99.2,42.5,10.4,0.9660181105136871,0.02170252297073599,0.8558539807757437
32,128,0.88,0.92,1.3,0.7,0,0.7,2,0.9101610239385739,0.6967559165368497,141.7,109.6,99.2,42.5,10.4,0.9660181105136871,0.02170252297073599,0.8558539807757437
32,128,0.88,0.92,1.3,0.7,0,0.7,4,0.9101610239385739,0.6967559165368497,141.7,109.6,99.2,42.5,10.4,0.9660181105136871,0.02170252297073599,0.8558539807757437
32,128,0.88,0.92,1.3,0.7,1,0.7,1,0.9698559622659895,0.525230415258305,202.1,109.6,106.5,95.6,3.1,0.9570372223854064,0.02843691203743216,0.8267403530422053
32,128,0.88,0.92,1.3,0.7,1,0.7,2,0.9572346401077368,0.5909625800021935,176.6,109.6,105.0,71.6,4.6,0.9581025898456573,0.02739043030887835,0.8494704949565547
32,128,0.88,0.92,1.3,0.7,1,0.7,4,0.9255848032264341,0.6433120580554974,156.5,109.6,101.1,55.4,8.5,0.9622526526451111,0.02452750671654935,0.8489352980744839
32,128,0.88,0.92,1.3,0.7,2,0.7,1,0.9623614836032243,0.45669904438865966,231.6,109.6,105.6,126.0,4.0,0.956100982427597,0.02931150645017617,0.7845134581417452
32,128,0.88,0.92,1.3,0.7,2,0.7,2,0.9540791338760493,0.5455402862934834,191.1,109.6,104.6,86.5,5.0,0.9570032835006714,0.028598044626414708,0.8271985403560146
32,128,0.88,0.92,1.3,0.7,2,0.7,4,0.9314495205173128,0.6347483185019731,159.8,109.6,101.8,58.0,7.8,0.9615772783756256,0.02483719810843463,0.8500000677373958
32,128,0.88,0.95,0.7,0.7,0,0.7,1,0.9101610239385739,0.6667998362553698,148.1,109.6,99.2,48.9,10.4,0.9660231053829194,0.02169211097061631,0.8463936914806712
32,128,0.88,0.95,0.7,0.7,0,0.7,2,0.9101610239385739,0.6667998362553698,148.1,109.6,99.2,48.9,10.4,0.9660231053829194,0.02169211097061631,0.8463936914806712
32,128,0.88,0.95,0.7,0.7,0,0.7,4,0.9101610239385739,0.6667998362553698,148.1,109.6,99.2,48.9,10.4,0.9660231053829194,0.02169211097061631,0.8463936914806712
32,128,0.88,0.95,0.7,0.7,1,0.7,1,0.9698559622659895,0.5037787899175854,210.9,109.6,106.5,104.4,3.1,0.9571302592754364,0.02823850326240059,0.8156415402586926
32,128,0.88,0.95,0.7,0.7,1,0.7,2,0.9572346401077368,0.5681210419086229,183.8,109.6,105.0,78.8,4.6,0.9581073462963104,0.027383423782885007,0.8397320915207047
32,128,0.88,0.95,0.7,0.7,1,0.7,4,0.9255848032264341,0.6154825151799135,163.7,109.6,101.1,62.6,8.5,0.9622575104236603,0.02451815381646152,0.8388118567855809
32,128,0.88,0.95,0.7,0.7,2,0.7,1,0.9623614836032243,0.4356447258589645,242.8,109.6,105.6,137.2,4.0,0.9560741424560547,0.029394228383898668,0.7715109747231577
32,128,0.88,0.95,0.7,0.7,2,0.7,2,0.9540791338760493,0.5235569543172425,199.2,109.6,104.6,94.6,5.0,0.9569938063621521,0.02859180327504867,0.816883648653581
32,128,0.88,0.95,0.7,0.7,2,0.7,4,0.9314495205173128,0.6067494256865588,167.3,109.6,101.8,65.5,7.8,0.9615820944309235,0.02482777573168273,0.839540812942446
32,128,0.88,0.95,1.0,0.7,0,0.7,1,0.9084516222291722,0.7364696128617525,133.8,109.6,99.0,34.8,10.6,0.9661783576011658,0.02140219304710623,0.8658578484864877
32,128,0.88,0.95,1.0,0.7,0,0.7,2,0.9084516222291722,0.7364696128617525,133.8,109.6,99.0,34.8,10.6,0.9661783576011658,0.02140219304710623,0.8658578484864877
32,128,0.88,0.95,1.0,0.7,0,0.7,4,0.9084516222291722,0.7364696128617525,133.8,109.6,99.0,34.8,10.6,0.9661783576011658,0.02140219304710623,0.8658578484864877
32,128,0.88,0.95,1.0,0.7,1,0.7,1,0.9698559622659895,0.5511732307300476,192.9,109.6,106.5,86.4,3.1,0.9570590019226074,0.028370680101215812,0.8388924336039743
32,128,0.88,0.95,1.0,0.7,1,0.7,2,0.9572346401077368,0.621726251311675,167.9,109.6,105.0,62.9,4.6,0.9581186413764954,0.027354081906378204,0.8615641527222971
32,128,0.88,0.95,1.0,0.7,1,0.7,4,0.9238754015170322,0.6777595105654106,148.3,109.6,100.9,47.4,8.7,0.9623155415058136,0.02476698234677311,0.8592004317138162
32,128,0.88,0.95,1.0,0.7,2,0.7,1,0.9638652430017205,0.47870233223767383,221.4,109.6,105.8,115.6,3.8,0.9558700025081635,0.029676829464733538,0.7980580179510344
32,128,0.88,0.95,1.0,0.7,2,0.7,2,0.9535644279936962,0.575347324502664,181.2,109.6,104.6,76.6,5.0,0.9570689916610717,0.02853112444281573,0.8400714051982003
32,128,0.88,0.95,1.0,0.7,2,0.7,4,0.9297401188079111,0.6679152282300309,151.6,109.6,101.6,50.0,8.0,0.9616406083106994,0.02505606431514021,0.8601834621528823
32,128,0.88,0.95,1.3,0.7,0,0.7,1,0.9015718137399814,0.8019108298774353,122.0,109.6,98.3,23.7,11.3,0.9666223585605621,0.02014808878302568,0.878213254853587
32,128,0.88,0.95,1.3,0.7,0,0.7,2,0.9015718137399814,0.8019108298774353,122.0,109.6,98.3,23.7,11.3,0.9666223585605621,0.02014808878302568,0.878213254853587
32,128,0.88,0.95,1.3,0.7,0,0.7,4,0.9015718137399814,0.8019108298774353,122.0,109.6,98.3,23.7,11.3,0.9666223585605621,0.02014808878302568,0.878213254853587
32,128,0.88,0.95,1.3,0.7,1,0.7,1,0.9698941185541458,0.6100131139476201,174.0,109.6,106.5,67.5,3.1,0.9571503639221192,0.028296540118753884,0.864914680143932
32,128,0.88,0.95,1.3,0.7,1,0.7,2,0.9551967062901419,0.6840816815525781,152.3,109.6,104.8,47.5,4.8,0.958561247587204,0.026300102658569753,0.8829403961440472
32,128,0.88,0.95,1.3,0.7,1,0.7,4,0.9161408921731405,0.7401411707180281,134.6,109.6,100.1,34.5,9.5,0.9628089845180512,0.02373752202838655,0.8731307358478622
32,128,0.88,0.95,1.3,0.7,2,0.7,1,0.9647581001445777,0.5357366379356603,197.4,109.6,105.9,91.5,3.7,0.9558943688869477,0.02977876923978325,0.8290160523360773
32,128,0.88,0.95,1.3,0.7,2,0.7,2,0.9544191288483971,0.6399407984508045,163.1,109.6,104.7,58.4,4.9,0.9574753761291503,0.02764410320669408,0.8666659938239452
32,128,0.88,0.95,1.3,0.7,2,0.7,4,0.922405128245891,0.7292037278080741,137.7,109.6,100.9,36.8,8.7,0.9621893346309662,0.02396764997392887,0.8748130635414249
32,128,0.88,0.98,0.7,0.7,0,0.7,1,0.8798385918702664,0.8616657407069693,110.7,109.6,95.9,14.8,13.7,0.967714148759842,0.01870849886909122,0.875013860609007
32,128,0.88,0.98,0.7,0.7,0,0.7,2,0.8798385918702664,0.8616657407069693,110.7,109.6,95.9,14.8,13.7,0.967714148759842,0.01870849886909122,0.875013860609007
32,128,0.88,0.98,0.7,0.7,0,0.7,4,0.8798385918702664,0.8616657407069693,110.7,109.6,95.9,14.8,13.7,0.967714148759842,0.01870849886909122,0.875013860609007
32,128,0.88,0.98,0.7,0.7,1,0.7,1,0.9657274518874791,0.6867279165994511,153.6,109.6,106.1,47.5,3.5,0.9576741337776185,0.02735267635434861,0.8908785048119305
32,128,0.88,0.98,0.7,0.7,1,0.7,2,0.9506925128515222,0.7536223763910166,137.5,109.6,104.3,33.2,5.3,0.9591876745224,0.025642317160963952,0.9020564665394953
32,128,0.88,0.98,0.7,0.7,1,0.7,4,0.8993587954780402,0.8129248867966332,120.1,109.6,98.2,21.9,11.4,0.9640873610973358,0.02192298248410221,0.8795236152009098
32,128,0.88,0.98,0.7,0.7,2,0.7,1,0.9646005371193676,0.6031322326562054,175.1,109.6,105.9,69.2,3.7,0.9560257494449615,0.029613795317709413,0.8588133941656253
32,128,0.88,0.98,0.7,0.7,2,0.7,2,0.952592596790111,0.7135446999022588,145.7,109.6,104.5,41.2,5.1,0.9580171287059784,0.027070937119424283,0.8911352519476414
32,128,0.88,0.98,0.7,0.7,2,0.7,4,0.9040164509968418,0.8014760860501615,122.6,109.6,98.8,23.8,10.8,0.9637132585048676,0.02214992120862002,0.8805605854896715
32,128,0.88,0.98,1.0,0.7,0,0.7,1,0.8155721238755816,0.9337574468709718,94.4,109.6,88.5,5.9,21.1,0.9694862782955169,0.016743651684373577,0.8354085771640062
32,128,0.88,0.98,1.0,0.7,0,0.7,2,0.8155721238755816,0.9337574468709718,94.4,109.6,88.5,5.9,21.1,0.9694862782955169,0.016743651684373577,0.8354085771640062
32,128,0.88,0.98,1.0,0.7,0,0.7,4,0.8155721238755816,0.9337574468709718,94.4,109.6,88.5,5.9,21.1,0.9694862782955169,0.016743651684373577,0.8354085771640062
32,128,0.88,0.98,1.0,0.7,1,0.7,1,0.9402516726982307,0.8193294799419302,125.2,109.6,103.1,22.1,6.5,0.9590536475181579,0.0255133299157023,0.9119796754178727
32,128,0.88,0.98,1.0,0.7,1,0.7,2,0.9036998704353284,0.8804703542537407,111.7,109.6,98.9,12.8,10.7,0.9616473853588104,0.02206634553149337,0.898077237437931
32,128,0.88,0.98,1.0,0.7,1,0.7,4,0.8452643781581386,0.9072874600965102,101.0,109.6,92.0,9.0,17.6,0.9655475437641143,0.02009842554107304,0.8560518432424968
32,128,0.88,0.98,1.0,0.7,2,0.7,1,0.9402970722139694,0.7395606840044943,138.8,109.6,103.1,35.7,6.5,0.9578911662101746,0.02761597391217943,0.8903142917127183
32,128,0.88,0.98,1.0,0.7,2,0.7,2,0.9069004949474284,0.8530514590041459,115.7,109.6,99.2,16.5,10.4,0.9604690194129943,0.02350396011024709,0.8943199222135545
32,128,0.88,0.98,1.0,0.7,2,0.7,4,0.8522711515761184,0.9013295866696993,102.6,109.6,92.9,9.7,16.7,0.965180367231369,0.02047907132655378,0.8608629170900579
32,128,0.88,0.98,1.3,0.7,0,0.7,1,0.6426486607620385,0.9589356578878638,71.7,109.6,68.9,2.8,40.7,0.9717850863933564,0.01403037467971439,0.6857218025572085
32,128,0.88,0.98,1.3,0.7,0,0.7,2,0.6426486607620385,0.9589356578878638,71.7,109.6,68.9,2.8,40.7,0.9717850863933564,0.01403037467971439,0.6857218025572085
32,128,0.88,0.98,1.3,0.7,0,0.7,4,0.6426486607620385,0.9589356578878638,71.7,109.6,68.9,2.8,40.7,0.9717850863933564,0.01403037467971439,0.6857218025572085
32,128,0.88,0.98,1.3,0.7,1,0.7,1,0.8236507024250395,0.8894500756414676,101.1,109.6,90.3,10.8,19.3,0.9624684035778046,0.02158309919759626,0.8356146844395254
32,128,0.88,0.98,1.3,0.7,1,0.7,2,0.7852892187858169,0.9265979890077674,92.2,109.6,85.8,6.4,23.8,0.9645978450775147,0.01932085612788791,0.809482574336814
32,128,0.88,0.98,1.3,0.7,1,0.7,4,0.6955777960715166,0.942291554427978,79.7,109.6,75.3,4.4,34.3,0.9685242652893067,0.01623134771361942,0.7325913975541425
32,128,0.88,0.98,1.3,0.7,2,0.7,1,0.8282104668556013,0.8350720767261389,108.2,109.6,90.8,17.4,18.8,0.961198490858078,0.023677997104823538,0.8287581445140356
32,128,0.88,0.98,1.3,0.7,2,0.7,2,0.7898417399887967,0.9144330220776574,93.9,109.6,86.3,7.6,23.3,0.9637734830379486,0.01980740865692493,0.8113888966455904
32,128,0.88,0.98,1.3,0.7,2,0.7,4,0.6994962076984624,0.9401336642359078,80.4,109.6,75.8,4.6,33.8,0.9683564066886902,0.01624683020636435,0.735837404165659
64,128,0.72,0.92,0.7,0.7,0,0.7,1,0.970111357699323,0.36646217025569383,288.5,109.6,106.5,182.0,3.1,0.9627220749855041,0.02424182519316668,0.728095219292556
64,128,0.72,0.92,0.7,0.7,0,0.7,2,0.970111357699323,0.36646217025569383,288.5,109.6,106.5,182.0,3.1,0.9627220749855041,0.02424182519316668,0.728095219292556
64,128,0.72,0.92,0.7,0.7,0,0.7,4,0.970111357699323,0.36646217025569383,288.5,109.6,106.5,182.0,3.1,0.9627220749855041,0.02424182519316668,0.728095219292556
64,128,0.72,0.92,0.7,0.7,1,0.7,1,0.9724521586392756,0.2755368494677236,387.0,109.6,106.8,280.2,2.8,0.9564434468746186,0.028442431241273842,0.6429100682800795
64,128,0.72,0.92,0.7,0.7,1,0.7,2,0.9729424734092514,0.3097278081974588,343.9,109.6,106.9,237.0,2.7,0.9568935453891754,0.028276087902486268,0.6788265218538518
64,128,0.72,0.92,0.7,0.7,1,0.7,4,0.9704523780664642,0.33623562643727595,315.5,109.6,106.6,208.9,3.0,0.9572547912597656,0.02748873494565481,0.7021058566520194
64,128,0.72,0.92,0.7,0.7,2,0.7,1,0.9650474505698211,0.24059436856414623,439.9,109.6,105.9,334.0,3.7,0.9553606152534485,0.029970182664692348,0.5993960315613455
64,128,0.72,0.92,0.7,0.7,2,0.7,2,0.9680560130471484,0.2892276170737621,367.1,109.6,106.3,260.8,3.3,0.9554633259773254,0.030123881623148867,0.6561746719787095
64,128,0.72,0.92,0.7,0.7,2,0.7,4,0.9688623830941163,0.3311269290614841,320.2,109.6,106.4,213.8,3.2,0.9562240421772004,0.02851176969707009,0.6967830264593069
64,128,0.72,0.92,1.0,0.7,0,0.7,1,0.970111357699323,0.4211409104042098,251.0,109.6,106.5,144.5,3.1,0.9626854538917542,0.0244444085285067,0.7677625001268629
64,128,0.72,0.92,1.0,0.7,0,0.7,2,0.970111357699323,0.4211409104042098,251.0,109.6,106.5,144.5,3.1,0.9626854538917542,0.0244444085285067,0.7677625001268629
64,128,0.72,0.92,1.0,0.7,0,0.7,4,0.970111357699323,0.4211409104042098,251.0,109.6,106.5,144.5,3.1,0.9626854538917542,0.0244444085285067,0.7677625001268629
64,128,0.72,0.92,1.0,0.7,1,0.7,1,0.9732996162663943,0.30968395937196386,344.6,109.6,106.9,237.7,2.7,0.9564706087112427,0.02830036003142592,0.6785567764445595
64,128,0.72,0.92,1.0,0.7,1,0.7,2,0.9729424734092514,0.34855758878738363,305.5,109.6,106.9,198.6,2.7,0.9568935453891754,0.028276087902486268,0.7138827477142717
64,128,0.72,0.92,1.0,0.7,1,0.7,4,0.9704523780664642,0.37997634672241787,279.1,109.6,106.6,172.5,3.0,0.9574018537998199,0.027373860590159838,0.7377228952644791
64,128,0.72,0.92,1.0,0.7,2,0.7,1,0.9658949081969398,0.2707347263530902,391.2,109.6,106.0,285.2,3.6,0.9553939640522003,0.029815882258117148,0.6355462739333786
64,128,0.72,0.92,1.0,0.7,2,0.7,2,0.9688756851782958,0.32504606724714674,326.8,109.6,106.4,220.4,3.2,0.9554808437824249,0.03011849839240307,0.6914879638510408
64,128,0.72,0.92,1.0,0.7,2,0.7,4,0.9688623830941163,0.37382637077473463,283.4,109.6,106.4,177.0,3.2,0.9564428925514221,0.028352026082575282,0.7322822790532504
64,128,0.72,0.92,1.3,0.7,0,0.7,1,0.9684720134370277,0.4962473132163302,212.8,109.6,106.3,106.5,3.3,0.9629370927810669,0.02363919429481024,0.8114784230095117
64,128,0.72,0.92,1.3,0.7,0,0.7,2,0.9684720134370277,0.4962473132163302,212.8,109.6,106.3,106.5,3.3,0.9629370927810669,0.02363919429481024,0.8114784230095117
64,128,0.72,0.92,1.3,0.7,0,0.7,4,0.9684720134370277,0.4962473132163302,212.8,109.6,106.3,106.5,3.3,0.9629370927810669,0.02363919429481024,0.8114784230095117
64,128,0.72,0.92,1.3,0.7,1,0.7,1,0.9732996162663943,0.3553237991496483,300.1,109.6,106.9,193.2,2.7,0.9564145326614379,0.028375471569597688,0.7193846382260077
64,128,0.72,0.92,1.3,0.7,1,0.7,2,0.9729424734092514,0.4006853116066583,266.0,109.6,106.9,159.1,2.7,0.9568081676959992,0.028446225635707322,0.7539522931757363
64,128,0.72,0.92,1.3,0.7,1,0.7,4,0.9704874067900174,0.4385802522964705,241.9,109.6,106.6,135.3,3.0,0.9574440896511078,0.02725643012672658,0.7781294749639855
64,128,0.72,0.92,1.3,0.7,2,0.7,1,0.9682017541449826,0.3110888211179942,341.1,109.6,106.3,234.8,3.3,0.9553081214427948,0.029876290448009917,0.6781776626378209
64,128,0.72,0.92,1.3,0.7,2,0.7,2,0.9681238054790479,0.37255180665721865,284.9,109.6,106.3,178.6,3.3,0.9555111229419708,0.02998240552842609,0.7310067483668143
64,128,0.72,0.92,1.3,0.7,2,0.7,4,0.9697170839488172,0.43031612566222177,246.5,109.6,106.5,140.0,3.1,0.9564077973365783,0.028365152887999966,0.7725656163232999
64,128,0.72,0.95,0.7,0.7,0,0.7,1,0.970111357699323,0.44254897519753256,239.0,109.6,106.5,132.5,3.1,0.962693190574646,0.02440669219940895,0.7813767857292437
64,128,0.72,0.95,0.7,0.7,0,0.7,2,0.970111357699323,0.44254897519753256,239.0,109.6,106.5,132.5,3.1,0.962693190574646,0.02440669219940895,0.7813767857292437
64,128,0.72,0.95,0.7,0.7,0,0.7,4,0.970111357699323,0.44254897519753256,239.0,109.6,106.5,132.5,3.1,0.962693190574646,0.02440669219940895,0.7813767857292437
64,128,0.72,0.95,0.7,0.7,1,0.7,1,0.9732996162663943,0.32067181738907397,332.9,109.6,106.9,226.0,2.7,0.9564706087112427,0.02830036003142592,0.6890263204671229
64,128,0.72,0.95,0.7,0.7,1,0.7,2,0.9729424734092514,0.36276297167711086,293.6,109.6,106.9,186.7,2.7,0.956901216506958,0.02824851255863899,0.7253972142699692
64,128,0.72,0.95,0.7,0.7,1,0.7,4,0.9704523780664642,0.39618274535738063,267.9,109.6,106.6,161.3,3.0,0.9574421107769012,0.027264760807156507,0.7495764045347324
64,128,0.72,0.95,0.7,0.7,2,0.7,1,0.9666467878961879,0.2793800973504842,379.3,109.6,106.1,273.2,3.5,0.9553258299827576,0.02988799754530187,0.6453452145902961
64,128,0.72,0.95,0.7,0.7,2,0.7,2,0.9681238054790479,0.3371607833043643,314.7,109.6,106.3,208.4,3.3,0.9554598689079284,0.03014885112643234,0.701878285510541
64,128,0.72,0.95,0.7,0.7,2,0.7,4,0.9688623830941163,0.3890771494889768,272.5,109.6,106.4,166.1,3.2,0.9564428925514221,0.028352026082575282,0.7437192680219662
64,128,0.72,0.95,1.0,0.7,0,0.7,1,0.9650882387417777,0.5578294710758043,188.6,109.6,105.9,82.7,3.7,0.9633334100246429,0.02289708461612457,0.839970315608074
64,128,0.72,0.95,1.0,0.7,0,0.7,2,0.9650882387417777,0.5578294710758043,188.6,109.6,105.9,82.7,3.7,0.9633334100246429,0.02289708461612457,0.839970315608074
64,128,0.72,0.95,1.0,0.7,0,0.7,4,0.9650882387417777,0.5578294710758043,188.6,109.6,105.9,82.7,3.7,0.9633334100246429,0.02289708461612457,0.839970315608074
64,128,0.72,0.95,1.0,0.7,1,0.7,1,0.9724449154116934,0.3943052095320037,270.2,109.6,106.8,163.4,2.8,0.9565253674983978,0.02814007680863138,0.7494157108071846
64,128,0.72,0.95,1.0,0.7,1,0.7,2,0.9720877725545506,0.4433618879337362,240.3,109.6,106.8,133.5,2.8,0.9569614052772522,0.02816435601562257,0.7820439802179803
64,128,0.72,0.95,1.0,0.7,1,0.7,4,0.9696327059353166,0.4894153782325931,216.6,109.6,106.5,110.1,3.1,0.9575237393379211,0.02715496160089965,0.8077987776468845
64,128,0.72,0.95,1.0,0.7,2,0.7,1,0.9689370482626295,0.3416704045399676,311.1,109.6,106.4,204.7,3.2,0.9553285300731659,0.029786765202879862,0.7064287116716322
64,128,0.72,0.95,1.0,0.7,2,0.7,2,0.967269104624347,0.41109586741688464,258.1,109.6,106.2,151.9,3.4,0.9557078838348388,0.029560975916683607,0.7586448647114235
64,128,0.72,0.95,1.0,0.7,2,0.7,4,0.9688623830941163,0.47965196616297234,220.9,109.6,106.4,114.5,3.2,0.9564652800559997,0.02833523787558075,0.8021777771009908
64,128,0.72,0.95,1.3,0.7,0,0.7,1,0.9620110699525346,0.6761059709598227,154.9,109.6,105.5,49.4,4.1,0.9638639926910401,0.02213803771883244,0.8856213062873486
64,128,0.72,0.95,1.3,0.7,0,0.7,2,0.9620110699525346,0.6761059709598227,154.9,109.6,105.5,49.4,4.1,0.9638639926910401,0.02213803771883244,0.8856213062873486
64,128,0.72,0.95,1.3,0.7,0,0.7,4,0.9620110699525346,0.6761059709598227,154.9,109.6,105.5,49.4,4.1,0.9638639926910401,0.02213803771883244,0.8856213062873486
64,128,0.72,0.95,1.3,0.7,1,0.7,1,0.9728396522537988,0.48904373531582246,217.8,109.6,106.9,110.9,2.7,0.9566531717777252,0.027921849675476527,0.8094989101769319
64,128,0.72,0.95,1.3,0.7,1,0.7,2,0.9721259288427069,0.5367179390317635,198.0,109.6,106.8,91.2,2.8,0.9570676505565643,0.028089764341711947,0.8341171362341852
64,128,0.72,0.95,1.3,0.7,1,0.7,4,0.9697902689605268,0.5912553956600833,179.3,109.6,106.5,72.8,3.1,0.9576838135719299,0.026872017420828294,0.8574311206945685
64,128,0.72,0.95,1.3,0.7,2,0.7,1,0.9711286067041879,0.4210702112673377,252.3,109.6,106.6,145.7,3.0,0.9551587164402008,0.03015116415917868,0.7678120718629893
64,128,0.72,0.95,1.3,0.7,2,0.7,2,0.9668632604685028,0.4977078821970462,212.5,109.6,106.2,106.3,3.4,0.9557891190052032,0.02964609451591964,0.8115092485165516
