recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,error,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.0446428571428571,0.8333333333333334,6,112,5,1,107,0.9177823066711426,0.0206470005214214,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.0,0.7,2,0.7,4
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,0,0.7,1
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,0,0.7,2
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,0,0.7,4
0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,1,0.7,1
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,1,0.7,2
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,1,0.7,4
0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,2,0.7,1
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,2,0.7,2
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.95,1.3,0.7,2,0.7,4
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,0,0.7,1
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,0,0.7,2
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,0,0.7,4
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,1,0.7,1
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,1,0.7,2
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,1,0.7,4
0.0,0.0,2,112,0,2,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,2,0.7,1
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,2,0.7,2
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,0.7,0.7,2,0.7,4
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,0,0.7,1
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,0,0.7,2
0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,0,0.7,4
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,1,0.7,1
0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,1,0.7,2
0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,1,0.7,4
0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.72,0.98,1.0,0.7,2,0.7,1
