Mean Dice,Generalized Dice,Mean IoU,Sam generation,Weights path,Dataset
0.7691219449043274,0.5421960949897766,0.7021111845970154,1,sam_vit_b_01ec64.pth,BackboneExperimentData/MaizeUAV/
0.7891240119934082,0.5810856819152832,0.722078263759613,1,sam_vit_l_0b3195.pth,BackboneExperimentData/MaizeUAV/
0.7569015622138977,0.5181763172149658,0.6926383972167969,1,sam_vit_h_4b8939.pth,BackboneExperimentData/MaizeUAV/
0.709892213344574,0.4316729009151459,0.6480111479759216,2,sam2_hiera_tiny.pt,BackboneExperimentData/MaizeUAV/
0.7241344451904297,0.45492371916770935,0.6586917042732239,2,sam2_hiera_small.pt,BackboneExperimentData/MaizeUAV/
0.7397606372833252,0.4864841103553772,0.6743392944335938,2,sam2_hiera_base_plus.pt,BackboneExperimentData/MaizeUAV/
0.7251703143119812,0.4638527035713196,0.6632063388824463,2,sam2_hiera_large.pt,BackboneExperimentData/MaizeUAV/
